SALEDATE,SALESTIME,STAFF,INVNO,PLU,PROD,QTY,PRICE,DISCOUNT,TOTAL,MOP,SALESTATUS,COGS,DEPT,TAX1NAME,TAX2NAME,TAX1,TAX2,CH2,PRTFLAG,CLIENT,CITY,STATE,CUSTNO,SUPPLIER,AUTHCODE,PROCESSDAT,ACQREFDAT,RECORDNO,REFNO,COMISSION
4/3/2019,13:44,MOHAMMAD,OP1-9387,UNKNOWN ITEM,AMP TEST,1.00,5.00,0.00,5.00,CASH,SALE,0.00,,,,2.92,0.00,0.00,FALSE,WILLIAM SMITH,,,OP14127,,,,,,,
4/3/2019,13:44,MOHAMMAD,OP1-9387,V6RAK8,TSPEC 8G KIT,1.00,34.99,0.00,34.99,CASH,SALE,13.65,INSTALL,,,2.92,0.00,0.00,FALSE,WILLIAM SMITH,,,OP14127,,,,,,,
4/3/2019,15:10,MOHAMMAD,OP1-9388,V6RAK8,TSPEC 8G KIT,1.00,34.99,0.00,34.99,DEBIT CARD,SALE,13.65,INSTALL,,,2.92,0.00,0.00,FALSE,CHANCE WESSLEY,,,OP12536,,,,,,,
4/4/2019,11:55,JAWAD,OP1-9389,UNKNOWN ITEM,TEST RADIO,1.00,10.00,0.00,10.00,CASH,SALE,0.00,,,,0.00,0.00,0.00,FALSE,,,,,,,,,,,
4/4/2019,16:43,JAWAD,OP1-9390,14GS,14 GAUGE STINGER SPK WIRE,8.00,1.25,0.00,10.00,CASH,SALE,2.40,INSTALL,,,0.83,0.00,0.00,FALSE,,,,,,,,,,,
4/4/2019,17:19,MOHAMMAD,OP1-9391,1202P,"12""DAUL PORTED",1.00,119.99,0.00,119.99,CASH,SALE,35.00,BOXES,,,10.02,0.00,0.00,FALSE,MARCUS BUSSEY,,,OP14128,,,,,,,
4/4/2019,17:23,JAWAD,OP1-9392,16GS,WIRE SPKR 16G,6.00,0.50,0.00,3.00,CASH,SALE,0.60,INSTALL,,,0.25,0.00,0.00,FALSE,,,,,,,,,,,
4/5/2019,14:42,MOHAMMAD,OP1-9393,RFTS4,4 GAUGE RING,1.00,9.99,0.00,9.99,CASH,SALE,2.70,INSTALL,,,0.83,0.00,0.00,FALSE,,,,,,,,,,,
4/5/2019,15:06,MOHAMMAD,OP1-9394,UNKNOWN ITEM,CHEVY COMERO 2017 BOX,1.00,249.99,0.00,249.99,CASH,SALE,0.00,,,,20.87,0.00,0.00,FALSE,DENNIS RANDLE,,,OP14129,,,,,,,
4/5/2019,16:48,MOHAMMAD,OP1-9395,SPRCA2M,SOUND QUEST 1F 2M RCA Y,2.00,5.99,0.00,11.98,CASH,SALE,2.82,INSTALL,,,1.00,0.00,0.00,FALSE,,,,,,,,,,,
4/6/2019,10:52,JAWAD,OP1-9396,XDVD276BT,DUAL DD DVD PLAYER,1.00,149.99,0.00,149.99,CASH,SALE,80.00,VIDEO,,,12.52,0.00,0.00,FALSE,KARAM JOHNSON,,,OP14130,,,,,,,
4/6/2019,11:19,JAWAD,OP1-9397,AGU,FUSE,1.00,2.49,0.00,2.49,CASH,SALE,0.25,INSTALL,,,0.21,0.00,0.00,FALSE,,,,,,,,,,,
4/6/2019,14:28,JAWAD,OP1-9398,BHA8590,BEST HARNESS BMW 90-UP,1.00,15.99,0.00,15.99,CASH,SALE,2.69,INSTALL,,,2.67,0.00,0.00,FALSE,,,,,,,,,,,
4/6/2019,14:28,JAWAD,OP1-9398,BAA7,BEST KITS EUERO ANTENNA ADAP,1.00,15.99,0.00,15.99,CASH,SALE,0.99,INSTALL,,,2.67,0.00,0.00,FALSE,,,,,,,,,,,
4/6/2019,15:37,JAWAD,OP1-9399,BKCDK649,DODGE 04-08 KIT,1.00,24.99,0.00,24.99,DEBIT CARD,SALE,4.70,INSTALL,,,9.18,0.00,0.00,FALSE,LORNA BRYANT,,,OP14131,,,,,,,
4/6/2019,15:37,JAWAD,OP1-9399,BAA20,BEST KITS CHRYSLER ANTENNA ADA,1.00,14.99,0.00,14.99,DEBIT CARD,SALE,3.78,INSTALL,,,9.18,0.00,0.00,FALSE,LORNA BRYANT,,,OP14131,,,,,,,
4/6/2019,15:37,JAWAD,OP1-9399,LCCH11,PAC CHRYSLER AMP HARNESS 05-07,1.00,69.99,0.00,69.99,DEBIT CARD,SALE,38.21,INSTALL,,,9.18,0.00,0.00,FALSE,LORNA BRYANT,,,OP14131,,,,,,,
4/6/2019,15:37,JAWAD,OP1-9399,DVD,LABOR DVD,1.00,80.00,0.00,80.00,DEBIT CARD,SALE,0.00,LABOR,,,9.18,0.00,0.00,FALSE,LORNA BRYANT,,,OP14131,,,,,,,
4/8/2019,10:02,JAWAD,OP1-9400,BHA1817,DODGE/ CHRYSLER 84-02 HARNESS,1.00,15.99,0.00,15.99,CASH,SALE,0.99,INSTALL,,,1.34,0.00,0.00,FALSE,,,,,,,,,,,
4/8/2019,12:04,JAWAD,OP1-9401,CDP,LABOR CD PLAYER,1.00,50.00,0.00,50.00,DEBIT CARD,SALE,0.00,LABOR,,,0.00,0.00,0.00,FALSE,,,,,,,,,,,
4/8/2019,14:22,JAWAD,OP1-9402,SQVLBTN,SOUND QUEST (-) BATTERY TERM,1.00,14.99,0.00,14.99,CASH,SALE,5.10,INSTALL,,,2.50,0.00,0.00,FALSE,,,,,,,,,,,
4/8/2019,14:22,JAWAD,OP1-9402,SQVLBTN,SOUND QUEST (-) BATTERY TERM,1.00,14.99,0.00,14.99,CASH,SALE,5.10,INSTALL,,,2.50,0.00,0.00,FALSE,,,,,,,,,,,
4/8/2019,14:26,JAWAD,OP1-9403,RFTS1,0 GUAGE RING,1.00,9.99,0.00,9.99,CASH,SALE,2.70,INSTALL,,,0.83,0.00,0.00,FALSE,,,,,,,,,,,
4/8/2019,14:29,JAWAD,OP1-9404,BKFMK542,FORD DD KIT,1.00,19.99,0.00,19.99,CASH,SALE,6.50,INSTALL,,,2.75,0.00,0.00,FALSE,,,,,,,,,,,
4/8/2019,14:29,JAWAD,OP1-9404,BHA5520,FORD HARNESS,1.00,12.99,0.00,12.99,CASH,SALE,2.39,ACCESSORIES,,,2.75,0.00,0.00,FALSE,,,,,,,,,,,
4/8/2019,15:18,JAWAD,OP1-9405,705510,HARNES FORD,1.00,19.99,0.00,19.99,CASH,SALE,8.24,INSTALL,,,1.67,0.00,0.00,FALSE,KHALIL WALTON,,,OP12290,,,,,,,
4/8/2019,15:18,JAWAD,OP1-9405,CDP,LABOR CD PLAYER,1.00,75.00,0.00,75.00,CASH,SALE,0.00,LABOR,,,1.67,0.00,0.00,FALSE,KHALIL WALTON,,,OP12290,,,,,,,
4/9/2019,15:18,JAWAD,OP1-9406,CDP,LABOR CD PLAYER,1.00,60.00,0.00,60.00,DEBIT CARD,SALE,0.00,LABOR,,,11.77,0.00,0.00,FALSE,MICHAEL CAIN,,,OP12362,,,,,,,
4/9/2019,15:18,JAWAD,OP1-9406,BHA1771,BEST KITS FORD HARNESS,1.00,15.99,0.00,15.99,DEBIT CARD,SALE,1.35,INSTALL,,,11.77,0.00,0.00,FALSE,MICHAEL CAIN,,,OP12362,,,,,,,
4/9/2019,15:18,JAWAD,OP1-9406,BKFMK550,BEST KITS FORD 95-UP KIT,1.00,24.99,0.00,24.99,DEBIT CARD,SALE,4.49,INSTALL,,,11.77,0.00,0.00,FALSE,MICHAEL CAIN,,,OP12362,,,,,,,
4/9/2019,15:18,JAWAD,OP1-9406,KMMBT325U,KENWOOD BLUETOOTH HEADUNIT,1.00,99.99,0.00,99.99,DEBIT CARD,SALE,70.00,HEADUNIT,,,11.77,0.00,0.00,FALSE,MICHAEL CAIN,,,OP12362,,,,,,,
4/9/2019,15:18,JAWAD,OP1-9406,MAT,MATERIALS CHARGE,1.00,5.00,0.00,5.00,DEBIT CARD,SALE,0.00,LABOR,,,11.77,0.00,0.00,FALSE,MICHAEL CAIN,,,OP12362,,,,,,,
4/9/2019,16:51,JAWAD,OP1-9407,P1675,"ROCKFORD  2 WAY 6.5"" COAX",1.00,79.99,0.00,79.99,DEBIT CARD,SALE,50.00,SPEAKER,,,30.89,0.00,0.00,FALSE,BRIAN THOMPSON,,,OP11190,,,,,,,
4/9/2019,16:51,JAWAD,OP1-9407,SP1,LABOR SPEAKER,1.00,50.00,0.00,50.00,DEBIT CARD,SALE,0.00,LABOR,,,30.89,0.00,0.00,FALSE,BRIAN THOMPSON,,,OP11190,,,,,,,
4/9/2019,16:51,JAWAD,OP1-9407,X5021,KENWOOD 500 WATT MONO AMP,1.00,199.99,0.00,199.99,DEBIT CARD,SALE,120.00,AMP,,,30.89,0.00,0.00,FALSE,BRIAN THOMPSON,,,OP11190,,,,,,,
4/9/2019,16:51,JAWAD,OP1-9407,AMP,LABOR AMP,1.00,50.00,0.00,50.00,DEBIT CARD,SALE,0.00,LABOR,,,30.89,0.00,0.00,FALSE,BRIAN THOMPSON,,,OP11190,,,,,,,
4/9/2019,16:51,JAWAD,OP1-9407,DMC15J,DUAL WIRELESS MIRROR ADAPTOR,1.00,89.99,0.00,89.99,DEBIT CARD,SALE,45.00,INSTALL,,,30.89,0.00,0.00,FALSE,BRIAN THOMPSON,,,OP11190,,,,,,,
4/9/2019,16:51,JAWAD,OP1-9407,UNKNOWN ITEM,LABOR WIRELESS,1.00,50.00,0.00,50.00,DEBIT CARD,SALE,0.00,,,,30.89,0.00,0.00,FALSE,BRIAN THOMPSON,,,OP11190,,,,,,,
4/9/2019,17:51,MOHAMMAD,OP1-9408,14GS,14 GAUGE STINGER SPK WIRE,10.00,1.25,0.00,12.50,DEBIT CARD,SALE,3.00,INSTALL,,,1.04,0.00,0.00,FALSE,,,,,,,,,,,
4/10/2019,12:46,MOHAMMAD,OP1-9409,BKGMK395,BEST KITS GRAND PRIX DD KIT,1.00,24.99,0.00,24.99,CASH,SALE,4.49,INSTALL,,,8.10,0.00,0.00,FALSE,WARDELL WOODS,,,OP14132,,,,,,,
4/10/2019,12:46,MOHAMMAD,OP1-9409,BAA4B,BEST ANTENNA ADAP GM,1.00,11.99,0.00,11.99,CASH,SALE,1.79,INSTALL,,,8.10,0.00,0.00,FALSE,WARDELL WOODS,,,OP14132,,,,,,,
4/10/2019,12:46,MOHAMMAD,OP1-9409,LCGM24,PAC GM RADIO INTERFACE,1.00,59.99,0.00,59.99,CASH,SALE,26.78,INSTALL,,,8.10,0.00,0.00,FALSE,WARDELL WOODS,,,OP14132,,,,,,,
4/10/2019,12:46,MOHAMMAD,OP1-9409,DVD,LABOR DVD,1.00,100.00,0.00,100.00,CASH,SALE,0.00,LABOR,,,8.10,0.00,0.00,FALSE,WARDELL WOODS,,,OP14132,,,,,,,
4/10/2019,13:21,MOHAMMAD,OP1-9410,MS3,LABOR ONE HOUR,1.00,50.00,0.00,50.00,CASH,SALE,0.00,LABOR,,,0.00,0.00,0.00,FALSE,MICHAEL MCHENRY,,,OP14002,,,,,,,
4/10/2019,16:21,MOHAMMAD,OP1-9411,BHA7902,MAZDA HARNESS 01-UP,1.00,15.99,0.00,15.99,DEBIT CARD,SALE,2.00,INSTALL,,,3.42,0.00,0.00,FALSE,JOSE SILVA,,,OP14133,,,,,,,
4/10/2019,16:21,MOHAMMAD,OP1-9411,997505,KIT,1.00,24.99,0.00,24.99,DEBIT CARD,SALE,5.00,INSTALL,,,3.42,0.00,0.00,FALSE,JOSE SILVA,,,OP14133,,,,,,,
4/10/2019,16:21,MOHAMMAD,OP1-9411,CDP,LABOR CD PLAYER,1.00,75.00,0.00,75.00,DEBIT CARD,SALE,0.00,LABOR,,,3.42,0.00,0.00,FALSE,JOSE SILVA,,,OP14133,,,,,,,
4/10/2019,16:45,JAWAD,OP1-9412,RMS,LABOR REMOTE START,1.00,100.00,0.00,100.00,CASH,SALE,0.00,LABOR,,,0.00,0.00,0.00,FALSE,MIKE FLEMONS,,,OP14134,,,,,,,
4/11/2019,09:46,JAWAD,OP1-9413,4GB,POWER WIRE GROUND,5.00,2.00,0.00,10.00,CASH,SALE,0.00,INSTALL,,,1.17,0.00,0.00,FALSE,,,,,,,,,,,
4/11/2019,09:46,JAWAD,OP1-9413,UNKNOWN ITEM,4G TERMINAL,2.00,2.00,0.00,4.00,CASH,SALE,0.00,,,,1.17,0.00,0.00,FALSE,,,,,,,,,,,
4/11/2019,10:53,MOHAMMAD,OP1-9414,,PAYMENT ON LAYAWAY #9414,1.00,900.00,0.00,900.00,CASH,LAYAWAY,0.00,,,,0.00,0.00,0.00,FALSE,,,,,,,,,,,
4/12/2019,15:13,JAWAD,OP1-9415,BHA1721,BEST KITS HONDA 98-UP HARNESS,1.00,15.99,0.00,15.99,DEBIT CARD,SALE,0.99,INSTALL,,,1.34,0.00,0.00,FALSE,,,,,,,,,,,
4/12/2019,17:59,JAWAD,OP1-9416,TSA6976R,PIONEER 6X9 3 WAY SPK,1.00,79.99,0.00,79.99,CASH,SALE,50.50,SPEAKER,,,19.20,0.00,0.00,FALSE,NIKKO MYRES,,,OP11212,,,,,,,
4/12/2019,17:59,JAWAD,OP1-9416,TSA652F,PIONEER 6.5 3 WAY SPK,1.00,79.99,0.00,79.99,CASH,SALE,35.00,SPEAKER,,,19.20,0.00,0.00,FALSE,NIKKO MYRES,,,OP11212,,,,,,,
4/12/2019,17:59,JAWAD,OP1-9416,SP1,LABOR SPEAKER,2.00,45.00,0.00,90.00,CASH,SALE,0.00,LABOR,,,19.20,0.00,0.00,FALSE,NIKKO MYRES,,,OP11212,,,,,,,
4/12/2019,17:59,JAWAD,OP1-9416,AMP,LABOR AMP,1.00,150.00,0.00,150.00,CASH,SALE,0.00,LABOR,,,19.20,0.00,0.00,FALSE,NIKKO MYRES,,,OP11212,,,,,,,
4/12/2019,17:59,JAWAD,OP1-9416,V6RAK4,TSPEC 4G KIT,1.00,69.99,0.00,69.99,CASH,SALE,21.00,INSTALL,,,19.20,0.00,0.00,FALSE,NIKKO MYRES,,,OP11212,,,,,,,
4/12/2019,18:11,JAWAD,OP1-9417,LP32,PAC LOCPRO HIGH LOW CON,1.00,24.99,0.00,24.99,DEBIT CARD,SALE,9.65,INSTALL,,,2.09,0.00,0.00,FALSE,,,,,,,,,,,
4/13/2019,12:59,MOHAMMAD,OP1-9418,KFCX694,KENWOOD EXCELON 6X9 COAX       6X9,1.00,114.99,0.00,114.99,VISA,SALE,70.00,SPEAKER,,,9.60,0.00,0.00,FALSE,DAN BLAIR,,,OP14125,,,,,,,
4/13/2019,12:59,MOHAMMAD,OP1-9418,SP1,LABOR SPEAKER,1.00,60.00,0.00,60.00,VISA,SALE,0.00,LABOR,,,9.60,0.00,0.00,FALSE,DAN BLAIR,,,OP14125,,,,,,,
4/13/2019,13:37,JAWAD,OP1-9419,RFTS1,0 GUAGE RING,1.00,9.99,0.00,9.99,DEBIT CARD,SALE,2.70,INSTALL,,,11.10,0.00,0.00,FALSE,,,,,,,,,,,
4/13/2019,13:37,JAWAD,OP1-9419,0GR,0 GUAGE RED,8.00,10.00,0.00,80.00,DEBIT CARD,SALE,0.00,INSTALL,,,11.10,0.00,0.00,FALSE,,,,,,,,,,,
4/13/2019,13:37,JAWAD,OP1-9419,SSFANLW,STINGER ANL FUSE HOLDER,1.00,34.99,0.00,34.99,DEBIT CARD,SALE,16.00,INSTALL,,,11.10,0.00,0.00,FALSE,,,,,,,,,,,
4/13/2019,13:37,JAWAD,OP1-9419,ANL200S,ANL 200 AMP FUSE,1.00,7.99,0.00,7.99,DEBIT CARD,SALE,2.34,INSTALL,,,11.10,0.00,0.00,FALSE,,,,,,,,,,,
4/13/2019,16:23,MOHAMMAD,OP1-9420,XS12S,"JENSEN SUB 12""",1.00,39.99,0.00,39.99,CASH,SALE,25.00,SUB,,,3.34,0.00,0.00,FALSE,CHANCE WESSLEY,,,OP12536,,,,,,,
4/15/2019,10:32,JAWAD,OP1-9421,KFCX683C,KENWOOD 6X8 EXCELONCOAX        6X8,1.00,99.99,0.00,99.99,DEBIT CARD,SALE,55.00,SPEAKER,,,8.35,0.00,0.00,FALSE,DON LAYNE,,,OP14135,,,,,,,
4/15/2019,10:32,JAWAD,OP1-9421,SP1,LABOR SPEAKER,1.00,50.00,0.00,50.00,DEBIT CARD,SALE,0.00,LABOR,,,8.35,0.00,0.00,FALSE,DON LAYNE,,,OP14135,,,,,,,
4/15/2019,15:39,MOHAMMAD,OP1-9422,SKBT60BX,BATTERY BOX FOR SKBT60,1.00,29.99,0.00,29.99,CASH,SALE,14.00,INSTALL,,,10.85,0.00,0.00,FALSE,DENNIS RANDLE,,,OP14129,,,,,,,
4/15/2019,15:39,MOHAMMAD,OP1-9422,ACR2,AUDIOCONTROL KNOB,1.00,49.99,0.00,49.99,CASH,SALE,30.00,EQX,,,10.85,0.00,0.00,FALSE,DENNIS RANDLE,,,OP14129,,,,,,,
4/15/2019,15:39,MOHAMMAD,OP1-9422,P2P3G12,ROCKFORD P2 GRILL,2.00,24.99,0.00,49.98,CASH,SALE,24.00,ACCESSORIES,,,10.85,0.00,0.00,FALSE,DENNIS RANDLE,,,OP14129,,,,,,,
4/15/2019,15:40,JAWAD,OP1-9414,,PAYMENT ON LAYAWAY #9414,1.00,1200.00,0.00,1200.00,CASH,PAYMENT,0.00,,,,0.00,0.00,0.00,FALSE,,,,,,,,,,,
4/15/2019,16:01,JAWAD,OP1-9423,CDP,LABOR CD PLAYER,1.00,50.00,0.00,50.00,DEBIT CARD,SALE,0.00,LABOR,,,0.00,0.00,0.00,FALSE,,,,,,,,,,,
4/15/2019,16:27,JAWAD,OP1-9424,CDP,LABOR CD PLAYER,1.00,50.00,0.00,50.00,DEBIT CARD,SALE,0.00,LABOR,,,0.00,0.00,0.00,FALSE,COLLIN COCHRAN,,,OP13254,,,,,,,
4/16/2019,14:52,MOHAMMAD,OP1-9425,,PAYMENT ON LAYAWAY #9425,1.00,100.00,0.00,100.00,DEBIT CARD,LAYAWAY,0.00,,,,0.00,0.00,0.00,FALSE,,,,,,,,,,,
4/17/2019,11:03,MOHAMMAD,OP1-9426,AMP,LABOR AMP,1.00,150.00,0.00,150.00,DEBIT CARD,SALE,0.00,LABOR,,,5.84,0.00,0.00,FALSE,WILLIAMS CURTIS,,,OP14137,,,,,,,
4/17/2019,11:03,MOHAMMAD,OP1-9426,V6RAK4,TSPEC 4G KIT,1.00,69.99,0.00,69.99,DEBIT CARD,SALE,21.00,INSTALL,,,5.84,0.00,0.00,FALSE,WILLIAMS CURTIS,,,OP14137,,,,,,,
4/17/2019,13:19,JAWAD,OP1-9427,4GR,POWER WIRE 4G,4.00,3.00,0.00,12.00,VISA,SALE,0.00,INSTALL,,,2.25,0.00,0.00,FALSE,,,,,,,,,,,
4/17/2019,13:19,JAWAD,OP1-9427,RFDGM,ROCKFORD GM SIDE POST,1.00,14.99,0.00,14.99,VISA,SALE,3.30,INSTALL,,,2.25,0.00,0.00,FALSE,,,,,,,,,,,
4/17/2019,13:29,MOHAMMAD,OP1-9428,CR2016,BATTERY,2.00,3.49,0.00,6.98,DEBIT CARD,SALE,1.90,ACCESSORIES,,,0.58,0.00,0.00,FALSE,,,,,,,,,,,
4/17/2019,14:33,JAWAD,OP1-9429,CASECRS,CODE ALARM DATA REMOTE START,1.00,99.99,0.00,99.99,DEBIT CARD,SALE,50.00,ALARM,,,43.83,0.00,0.00,FALSE,CUTTERS PROFESSIONAL PAINTING,,,OP14136,,,,,,,
4/17/2019,14:33,JAWAD,OP1-9429,FLDL1,FLASHLOGIC DOORLOCK TRANSPONDE,1.00,79.99,0.00,79.99,DEBIT CARD,SALE,34.00,ALARM,,,43.83,0.00,0.00,FALSE,CUTTERS PROFESSIONAL PAINTING,,,OP14136,,,,,,,
4/17/2019,14:33,JAWAD,OP1-9429,CA4B5,CODE 4 BUTTON ADD ON REMOTES,1.00,99.99,0.00,99.99,DEBIT CARD,SALE,45.00,ALARM,,,43.83,0.00,0.00,FALSE,CUTTERS PROFESSIONAL PAINTING,,,OP14136,,,,,,,
4/17/2019,14:33,JAWAD,OP1-9429,ALA,LABOR ALARM,1.00,20.00,0.00,20.00,DEBIT CARD,SALE,0.00,LABOR,,,43.83,0.00,0.00,FALSE,CUTTERS PROFESSIONAL PAINTING,,,OP14136,,,,,,,
4/17/2019,14:33,JAWAD,OP1-9429,DPX593BT,KENWOOD DD CD BLUETHOOTH,1.00,159.99,0.00,159.99,DEBIT CARD,SALE,100.00,HEADUNIT,,,43.83,0.00,0.00,FALSE,CUTTERS PROFESSIONAL PAINTING,,,OP14136,,,,,,,
4/17/2019,14:33,JAWAD,OP1-9429,CDP,LABOR CD PLAYER,1.00,75.00,0.00,75.00,DEBIT CARD,SALE,0.00,LABOR,,,43.83,0.00,0.00,FALSE,CUTTERS PROFESSIONAL PAINTING,,,OP14136,,,,,,,
4/17/2019,14:33,JAWAD,OP1-9429,MAT,MATERIALS CHARGE,1.00,5.00,0.00,5.00,DEBIT CARD,SALE,0.00,LABOR,,,43.83,0.00,0.00,FALSE,CUTTERS PROFESSIONAL PAINTING,,,OP14136,,,,,,,
4/17/2019,14:33,JAWAD,OP1-9429,BKGMK422,GM AI KIT 92-03,1.00,24.99,0.00,24.99,DEBIT CARD,SALE,6.04,INSTALL,,,43.83,0.00,0.00,FALSE,CUTTERS PROFESSIONAL PAINTING,,,OP14136,,,,,,,
4/17/2019,14:33,JAWAD,OP1-9429,LCGM24,PAC GM RADIO INTERFACE,1.00,59.99,0.00,59.99,DEBIT CARD,SALE,26.78,INSTALL,,,43.83,0.00,0.00,FALSE,CUTTERS PROFESSIONAL PAINTING,,,OP14136,,,,,,,
4/17/2019,14:33,JAWAD,OP1-9429,UNKNOWN ITEM,LAYAWAY,1.00,100.00,0.00,100.00,DEBIT CARD,CREDIT,0.00,,,,43.83,0.00,0.00,FALSE,CUTTERS PROFESSIONAL PAINTING,,,OP14136,,,,,,,
4/17/2019,17:15,MOHAMMAD,OP1-9430,UNKNOWN ITEM,TEST AMP,1.00,10.00,0.00,10.00,CASH,SALE,0.00,,,,0.00,0.00,0.00,FALSE,,,,,,,,,,,
4/18/2019,15:39,MOHAMMAD,OP1-9431,UNKNOWN ITEM,KDR370 JVC AUX CD PLAYER,1.00,69.99,0.00,69.99,DEBIT CARD,SALE,0.00,,,,10.52,0.00,0.00,FALSE,STACEY JACKSON,,,OP14138,,,,,,,
4/18/2019,15:39,MOHAMMAD,OP1-9431,FMK538,AI FORD KIT,1.00,24.99,0.00,24.99,DEBIT CARD,SALE,5.00,INSTALL,,,10.52,0.00,0.00,FALSE,STACEY JACKSON,,,OP14138,,,,,,,
4/18/2019,15:39,MOHAMMAD,OP1-9431,BAA20,BEST KITS CHRYSLER ANTENNA ADA,1.00,14.99,0.00,14.99,DEBIT CARD,SALE,3.78,INSTALL,,,10.52,0.00,0.00,FALSE,STACEY JACKSON,,,OP14138,,,,,,,
4/18/2019,15:39,MOHAMMAD,OP1-9431,BHA5520,FORD HARNESS,1.00,15.99,0.00,15.99,DEBIT CARD,SALE,2.39,ACCESSORIES,,,10.52,0.00,0.00,FALSE,STACEY JACKSON,,,OP14138,,,,,,,
4/18/2019,15:39,MOHAMMAD,OP1-9431,CDP,LABOR CD PLAYER,1.00,60.00,0.00,60.00,DEBIT CARD,SALE,0.00,LABOR,,,10.52,0.00,0.00,FALSE,STACEY JACKSON,,,OP14138,,,,,,,
4/18/2019,15:39,MOHAMMAD,OP1-9431,MAT,MATERIALS CHARGE,1.00,5.00,0.00,5.00,DEBIT CARD,SALE,0.00,LABOR,,,10.52,0.00,0.00,FALSE,STACEY JACKSON,,,OP14138,,,,,,,
4/19/2019,14:33,JAWAD,OP1-9432,14GS,14 GAUGE STINGER SPK WIRE,12.00,1.25,0.00,15.00,CASH,SALE,3.60,INSTALL,,,1.25,0.00,0.00,FALSE,,,,,,,,,,,
4/19/2019,15:38,MOHAMMAD,OP1-9433,BAA36,NISSAN ANTENNA ADAP,1.00,19.99,0.00,19.99,DEBIT CARD,SALE,4.50,INSTALL,,,6.34,0.00,0.00,FALSE,CHERON YARBOUGH,,,OP14139,,,,,,,
4/19/2019,15:38,MOHAMMAD,OP1-9433,BHA7552,NISSAN HARNESS 08-UP,1.00,15.99,0.00,15.99,DEBIT CARD,SALE,1.65,INSTALL,,,6.34,0.00,0.00,FALSE,CHERON YARBOUGH,,,OP14139,,,,,,,
4/19/2019,15:38,MOHAMMAD,OP1-9433,BKNDK728,NISSAN ALTIMA 07-12 KIT,1.00,39.99,0.00,39.99,DEBIT CARD,SALE,15.00,INSTALL,,,6.34,0.00,0.00,FALSE,CHERON YARBOUGH,,,OP14139,,,,,,,
4/19/2019,17:56,MOHAMMAD,OP1-9434,RFTS1,0 GUAGE RING,1.00,9.99,0.00,9.99,CASH,SALE,2.70,INSTALL,,,0.83,0.00,0.00,FALSE,,,,,,,,,,,
4/20/2019,11:12,MOHAMMAD,OP1-9435,UNKNOWN ITEM,TEST SPEAKERS,1.00,20.00,0.00,20.00,VISA,SALE,0.00,,,,0.00,0.00,0.00,FALSE,,,,,,,,,,,
4/20/2019,12:33,MOHAMMAD,OP1-9436,CDP,LABOR CD PLAYER,1.00,100.00,0.00,100.00,DEBIT CARD,SALE,0.00,LABOR,,,1.67,0.00,0.00,FALSE,VINCENT WATSON,,,OP14141,,,,,,,
4/20/2019,12:33,MOHAMMAD,OP1-9436,708591,HARNES BMW,1.00,19.99,0.00,19.99,DEBIT CARD,SALE,12.00,INSTALL,,,1.67,0.00,0.00,FALSE,VINCENT WATSON,,,OP14141,,,,,,,
4/20/2019,15:16,MOHAMMAD,OP1-9437,MS3,LABOR ONE HOUR,1.00,50.00,0.00,50.00,DEBIT CARD,SALE,0.00,LABOR,,,0.00,0.00,0.00,FALSE,SHERON YARBOUGH,,,OP14139,,,,,,,
4/23/2019,12:48,MOHAMMAD,OP1-9438,AMP,LABOR AMP,1.00,150.00,0.00,150.00,CASH,SALE,0.00,LABOR,,,5.84,0.00,0.00,FALSE,DARON SMITH,,,OP12920,,,,,,,
4/23/2019,12:48,MOHAMMAD,OP1-9438,V6RAK4,TSPEC 4G KIT,1.00,69.99,0.00,69.99,CASH,SALE,21.00,INSTALL,,,5.84,0.00,0.00,FALSE,DARON SMITH,,,OP12920,,,,,,,
4/23/2019,12:52,MOHAMMAD,OP1-9439,MINIANL,MINI ANL FUSE,1.00,2.99,0.00,2.99,CASH,SALE,1.25,INSTALL,,,0.25,0.00,0.00,FALSE,,,,,,,,,,,
4/23/2019,12:54,MOHAMMAD,OP1-9440,P1675,"ROCKFORD  2 WAY 6.5"" COAX",1.00,79.99,0.00,79.99,CASH,SALE,50.00,SPEAKER,,,6.68,0.00,0.00,FALSE,DARON SMITH,,,OP12920,,,,,,,
4/24/2019,15:31,MOHAMMAD,OP1-9441,AMP,LABOR AMP,1.00,50.00,0.00,50.00,DEBIT CARD,SALE,0.00,LABOR,,,0.33,0.00,0.00,FALSE,TERESA HARRIS,,,OP14120,,,,,,,
4/24/2019,15:31,MOHAMMAD,OP1-9441,TCUP,TERMINAL CUP,1.00,3.99,0.00,3.99,DEBIT CARD,SALE,0.39,INSTALL,,,0.33,0.00,0.00,FALSE,TERESA HARRIS,,,OP14120,,,,,,,
4/24/2019,17:38,MOHAMMAD,OP1-9442,UNKNOWN ITEM,BMW 2006 650I AMP,1.00,450.00,0.00,450.00,CASH,SALE,0.00,,,,0.00,0.00,0.00,FALSE,TERESA HARRIS,,,OP14120,,,,,,,
4/24/2019,17:38,MOHAMMAD,OP1-9442,AMP,LABOR AMP,1.00,150.00,0.00,150.00,CASH,SALE,0.00,LABOR,,,0.00,0.00,0.00,FALSE,TERESA HARRIS,,,OP14120,,,,,,,
